link,n,"звено (цепи); перен. связующ. звено; связь; v- соединять, связывать",2094,1.016,Click the hyperlink to go to the next page. || Copy the hyperlink and paste it into an email. || The mayor’s assistant serves as the link to the media. || The third link of the silver chain needs to be resoldered. || A by-N-link is composed of N lanes. || a link of horsehair || My homepage links to my wife's. || Haven't you seen his Web site? I'll link you to it. || Stop linking those unfunny comics all the time!
lion,n,лев,2447,802.0,Tigers and lions share a common ancestor from a few million years ago.
lip,n,губа,529,5.733,Don’t give me any lip!
liquid,n,жидкость; a- жидкий,2106,1.007,A liquid can freeze to become a solid or evaporate into a gas. || liquid nitrogen || a liquid melody || L and R are liquid letters. || the liquid air
listen,v,слушать,304,11.189,"Give the motor a listen and tell me if it sounds off. || Please listen carefully as I explain.  I like to listen to music. || You should listen for the starting gun. || Listen, the only reason I yelled at you was because I was upset, OK?  Good children listen to their parents."
little,a,маленький,115,32.306,"Can I try a little of that sauce? || This is a little table. || It's of little importance. || Did he tell you any embarrassing stories about when she was little? || This is my little sister. || little money;  little herd || I feel better after my little sleep. || This is a little known fact.  She spoke little and listened less. || I was speaking ill of Fred; little did I know that he was right behind me, listening in. || Little is known about his early life."
live,v,жить,310,11.047,
living,n,"жизнь; средства к существованию; a- живой, живущий",621,4.742,"He's not expected to live for more than a few months. || I live at 2a Acacia Avenue.  He lives in LA, but he's staying here over the summer. || Her memory lives in that song. || You'll just have to live with it!  I can't live in a world without you. || It is difficult to live in poverty.   And they lived happily ever after. || To live an idle or a useful life. || No ship could live in such a storm. || It is hard to live on the minimum wage.   They lived on stale bread. || I'm sick of spending every day studying at home: I want to go out there and live! || Respect for the dead does not preclude respect for the living. || What do you do for a living? || plain living || Hunanese is a living language. || These living conditions are deplorable. || This is the living image of Fidel Castro. || He almost beat the living daylights out of me."
load,n,груз; v- грузить; заряжать,1000,2.65,"I struggled up the hill with the heavy load in my rucksack. || She put another load of clothes in the washing machine. || I put a load on before we left. || I got a load of emails about that. || Will our web servers be able to cope with that load? || Each of the cross-members must withstand a tensile load of 1,000 newtons. || I'm worried that the load on that transformer will be too high. || Connect a second 24-ohm load across the power supply's output terminals. || What a load! || All of those uncompressed images are going to slow down the page load. || The dock workers refused to load the ship. || He loaded his stuff into his storage locker. || The truck was supposed to leave at dawn, but in fact we spent all morning loading. || The truck is designed to load easily. || The containers load quickly and easily. || I pulled the trigger, but nothing happened. I had forgotten to load the gun. || Now that you've loaded the camera [with film], you're ready to start shooting. || The workers loaded the blast furnace with coke and ore. || The cartridge was designed to load easily. || Click OK to load the selected data. || This program takes an age to load. || He walks to load the bases. || The wording of the ballot paper loaded the vote in favour of the Conservative candidate. || The new owners had loaded the company with debt. || He loaded carbs into his system before the marathon. || to load wine"
lobby,n,"прихожая, кулуары; группа лиц, проталкивающих законопроект",1275,1.975,
